bird,block,electrode,freq,hemi,r2,region,segment,site,weight_entropyspect,weight_entropytime,weight_fund,weight_maxAmp,weight_meanspect,weight_meantime,weight_q2,weight_sal,weight_skewspect,weight_skewtime,weight_voice2percent
WhiWhi4522M,Site2,15,116,L,0.0609257621575,L2,Call2,WhiWhi4522M_Site2_Call2_L,-0.137310017765,0.152847009959,-0.00423725525178,0.0542136816269,-0.221784420125,0.348309958094,-0.244309465905,0.2058058057,0.254301663432,-0.20972121766,-0.205417672213
WhiWhi4522M,Site2,15,132,L,0.0815405124778,L2,Call2,WhiWhi4522M_Site2_Call2_L,0.00510754476697,0.0831842216621,-0.034260547071,0.0367244187972,-0.477508399793,0.4566672536,-0.0636009776768,0.187830990425,0.16487807731,-0.185231770877,-0.0403354866427
WhiWhi4522M,Site2,15,149,L,0.0553687129644,L2,Call2,WhiWhi4522M_Site2_Call2_L,-0.0412180746148,0.035939390798,0.0989985681749,0.0351396256032,-0.35367441347,0.330632917698,-0.0417933607629,0.190090660457,0.0871393670228,-0.0592542287722,0.0328991723876
WhiWhi4522M,Site2,15,165,L,0.0402492541983,L2,Call2,WhiWhi4522M_Site2_Call2_L,-0.0616252763487,0.0829787474834,0.0993824603492,0.0112864620667,-0.282837183756,0.247303130309,-0.0315450726124,0.151248707374,-0.0183582891929,-0.0730344698208,-0.00555612595609
WhiWhi4522M,Site2,15,182,L,0.0,L2,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,0,L,0.0112012113003,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.000890546673705,0.00474267529222,0.00959350207501,0.0223484289231,-0.0558796676905,0.100489606421,-0.0238549868662,0.0276535420446,0.0224686145261,-0.0381374388016,-0.0208246517854
WhiWhi4522M,Site2,16,16,L,0.0164674004531,L1,Call2,WhiWhi4522M_Site2_Call2_L,-0.0323495519676,0.00839497553607,0.0115414361701,0.0190310942497,-0.0672715849694,0.130155370317,-0.068013599018,0.0550634877706,0.0608354655665,-0.0734840760378,-0.0617623958736
WhiWhi4522M,Site2,16,33,L,0.000183127463226,L1,Call2,WhiWhi4522M_Site2_Call2_L,-0.000797942895451,0.001027734814,-4.48283222432e-05,-0.000393241213604,0.000417770230511,0.000650978155145,-0.00119689857831,0.00085094292395,5.4687044297e-05,-0.00114888687407,-0.000773566122266
WhiWhi4522M,Site2,16,49,L,0.00792409814699,L1,Call2,WhiWhi4522M_Site2_Call2_L,-0.0343561750828,0.0402957690704,0.0125860664806,-0.040008429956,-0.0337088569655,0.0118886787412,-0.0646502541371,0.0461206922788,0.0509354770498,-0.0107674861179,-0.0274117639252
WhiWhi4522M,Site2,16,66,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,82,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,99,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,116,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,132,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,149,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,165,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,16,182,L,0.0,L1,Call2,WhiWhi4522M_Site2_Call2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,17,0,R,0.0796044586629,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.203397931103,0.249040181908,-0.0231093881126,-0.132129816342,-0.179088774365,0.242127798912,-0.17997790589,0.346704692315,0.0312018844539,-0.247419031077,-0.171581359959
WhiWhi4522M,Site2,17,16,R,0.134580260192,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.344479236794,0.330651642418,-0.0387959454646,-0.320949177529,-0.0432337320448,0.111456425891,-0.418477003717,0.483142548302,0.0644666741599,-0.251825657645,-0.257069970018
WhiWhi4522M,Site2,17,33,R,0.23840716433,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.52276008296,0.60779290012,-0.124204678293,-0.478827743717,-0.0163050743878,0.0429187065594,-0.687490878015,0.704024191872,0.240362922559,-0.273030079388,-0.463184034434
WhiWhi4522M,Site2,17,49,R,0.218668056293,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.443122906611,0.580366969346,-0.0755710298869,-0.488160061064,-0.183475998563,0.1514668167,-0.560305337729,0.649110977476,0.257468743853,-0.267679218288,-0.318171180068
WhiWhi4522M,Site2,17,66,R,0.223936338302,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.470507068475,0.543799382179,-0.113999796197,-0.412629670686,-0.269560252978,0.248227621129,-0.569110148076,0.709465332781,0.362347876346,-0.278422014068,-0.322237244144
WhiWhi4522M,Site2,17,82,R,0.0,?,Call2,WhiWhi4522M_Site2_Call2_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,17,99,R,0.000265701499026,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.000715469397582,0.00119519151257,8.43734850726e-05,-0.000600385324367,0.000301029874676,0.000923308421482,-0.00119090231182,0.000154978996921,0.0012030578972,-0.000773892000695,-0.0004360075291
WhiWhi4522M,Site2,17,116,R,0.0,?,Call2,WhiWhi4522M_Site2_Call2_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,17,132,R,0.0113584768357,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.00801373582237,0.0689795421355,-0.01494106312,-0.0531532660562,-0.00540218149416,-0.0549610765785,-0.0462400011996,0.0329513013617,0.0241410756557,0.000749260340414,-0.0234940458266
WhiWhi4522M,Site2,17,149,R,0.0127675478268,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.039738529739,0.0611530309317,-0.0051774669224,-0.0312858413907,0.0129317421893,-0.061789629935,-0.0552352351199,0.0654267525241,0.0150731884477,0.0223390514717,-0.0284327767324
WhiWhi4522M,Site2,17,165,R,0.0196305992059,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.056046527278,-0.0220480627539,-0.0561888978828,-0.0592552601919,0.0792941656414,-0.122110503207,-0.101538855461,0.0522742550932,0.0114736633006,0.0280110017709,-0.014009661152
WhiWhi4522M,Site2,17,182,R,0.0,?,Call2,WhiWhi4522M_Site2_Call2_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhiWhi4522M,Site2,18,0,R,0.0830164977993,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.12147978608,-0.0171942597122,-0.0129040255477,0.00609741588662,-0.368636784516,0.38657695208,-0.0155321779901,0.288287149421,0.0697298318369,-0.0381119455337,-0.0617264541779
WhiWhi4522M,Site2,18,16,R,0.0897524930081,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.240308637666,0.0882480029489,-0.0511500749309,-0.0754230519258,-0.350672285649,0.293046870601,-0.18885935712,0.332780960591,0.124785547402,-0.153865298065,-0.106463776391
WhiWhi4522M,Site2,18,33,R,0.15239528263,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.400770919993,0.320560349453,-0.0517399047361,-0.24560940783,-0.285501393418,0.141078198682,-0.50108366609,0.540308494891,0.323689917295,-0.196190631957,-0.186656723053
WhiWhi4522M,Site2,18,49,R,0.181487143005,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.450611380149,0.381177529259,-0.0250623875213,-0.240029707757,-0.343427857041,0.20178885244,-0.577395449015,0.627772518552,0.431046068077,-0.167372119508,-0.320786727577
WhiWhi4522M,Site2,18,66,R,0.133581905129,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.352763412513,0.323676616901,0.00849538593167,-0.255883035986,-0.310142198629,0.265680709888,-0.474820844978,0.494128519571,0.345081770237,-0.273422932301,-0.256325175978
WhiWhi4522M,Site2,18,82,R,0.0820547364072,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.26901190117,0.173111122505,-0.0510798001219,-0.171930744018,-0.107980649745,0.308597050122,-0.31098324841,0.377321854817,0.177198764276,-0.182475241687,-0.2798064693
WhiWhi4522M,Site2,18,99,R,0.0279253003573,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0533929610881,0.0876785450827,-0.0749381650623,-0.0900114276753,-0.0220762139792,0.154723505412,-0.0659374773543,0.0866889172987,0.0222901359733,-0.0499709570446,-0.0274920910369
WhiWhi4522M,Site2,18,116,R,0.0669262704258,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0606502860901,0.160462177991,-0.0843388771391,-0.10129175929,-0.145915067368,0.280150003103,-0.101453398402,0.214795308259,0.0156387197067,-0.128102015752,-0.0170575735233
WhiWhi4522M,Site2,18,132,R,0.0667387149603,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0901039306913,0.223294310449,-0.0633073284931,-0.11860332349,-0.195251473634,0.177536419236,-0.133004982071,0.262602511486,0.058202607501,-0.134127223169,-0.077384835478
WhiWhi4522M,Site2,18,149,R,0.0294410345069,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0808572693547,0.104159696354,-0.0216011627995,-0.0298571056831,-0.103885114998,0.109196794049,-0.101305918407,0.169530637255,0.0622200890497,-0.0680235056442,-0.0341812315896
WhiWhi4522M,Site2,18,165,R,0.0309985987765,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0322521649988,0.129142230475,0.0179603004058,-0.0134560017154,-0.122044289893,0.108959500906,-0.0340522068568,0.133845501564,-0.00257664316895,-0.0906164684533,0.0323825856938
WhiWhi4522M,Site2,18,182,R,0.0261117274673,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0618916039743,0.118873130728,0.0792455504843,-0.00516370566414,-0.086630873211,0.0960957650792,-0.0136918025441,0.105386336606,0.0393417069514,-0.0712900890596,0.0872594815451
WhiWhi4522M,Site2,19,0,R,0.100341799138,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.142263389339,0.112488559811,-0.199149136308,-0.227982264265,-0.193059371055,0.20737913361,-0.0933500639419,0.356167196426,-0.0272323884471,-0.180853533189,-0.232468118047
WhiWhi4522M,Site2,19,16,R,0.149947945919,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.371168373349,0.196697266668,-0.205429868291,-0.351665805813,-0.118378580527,0.0878286766878,-0.274489250358,0.588702433578,0.0382441870927,-0.210550324612,-0.33479204203
WhiWhi4522M,Site2,19,33,R,0.238726449384,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.586380678873,0.444040173692,-0.197186236393,-0.523969413614,0.00871234118995,-0.0458375213534,-0.575806696137,0.783750187071,0.256701592235,-0.221783656859,-0.505319503467
WhiWhi4522M,Site2,19,49,R,0.248187635454,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.493480206061,0.641511917736,-0.0936937797089,-0.482601078904,-0.125261823831,0.150421909212,-0.626134521556,0.746694518226,0.26846030213,-0.296733697872,-0.413028298311
WhiWhi4522M,Site2,19,66,R,0.220535447252,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.459435919721,0.508640690163,-0.0844450110095,-0.339167038817,-0.31913463075,0.361959722724,-0.498675171024,0.709784902547,0.264192116413,-0.327916628252,-0.306371938707
WhiWhi4522M,Site2,19,82,R,0.0663466612393,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.0838330097535,0.255374626982,-0.0210199606024,-0.045512034055,-0.135774485691,0.386892893277,-0.10121705427,0.185077205952,0.0799390556582,-0.202677704059,-0.0584086668585
WhiWhi4522M,Site2,19,99,R,0.0355217278024,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.059342708479,0.163659759277,-0.0285948678137,-0.0812390162839,-0.0432220157628,0.145452133049,-0.094713535087,0.12430704007,0.0292204132608,-0.0744102273986,0.00673127504154
WhiWhi4522M,Site2,19,116,R,0.0861544083144,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.0755175399446,0.216452065602,-0.108420459705,-0.0972710099739,-0.160363507974,0.410328349052,-0.128728244814,0.236910535246,0.0122023985096,-0.20589126139,-0.0739712354368
WhiWhi4522M,Site2,19,132,R,0.129264727691,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.23704941521,0.248356996089,-0.133975299419,-0.192230919584,-0.344295626108,0.396192663687,-0.136259302723,0.465224752364,0.0209750397068,-0.246205509458,-0.217168858116
WhiWhi4522M,Site2,19,149,R,0.109569482261,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.179252958393,0.247152309464,-0.145009359355,-0.182730458326,-0.259548035262,0.36063749056,-0.0357867522229,0.437033958238,-0.109922067916,-0.225119101581,-0.202681724067
WhiWhi4522M,Site2,19,165,R,0.0926823174273,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.117205963623,0.231388918096,-0.0942469099836,-0.105762457453,-0.221426184914,0.392070657629,-0.00283785351591,0.339672634372,-0.114380362762,-0.161310903341,-0.113256196229
WhiWhi4522M,Site2,19,182,R,0.0811432881668,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.171741437675,0.178080353782,-0.184488480126,-0.160423038222,-0.0542889081732,0.119221764446,-0.0146280111555,0.344079386958,-0.155625949677,-0.123925610774,-0.143193154222
WhiWhi4522M,Site2,20,0,R,0.0941874539598,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.210180630407,0.220817582274,-0.0372642857098,-0.118466091906,-0.285943403359,0.327290978778,-0.274199037201,0.340393323015,0.233255956373,-0.0818870353817,-0.163774424236
WhiWhi4522M,Site2,20,16,R,0.113356693968,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.338945530238,0.189216650245,-0.0719188673859,-0.192725487357,-0.217436309168,0.167715190684,-0.425940621017,0.438540206039,0.299575950318,-0.0694517830123,-0.244072000347
WhiWhi4522M,Site2,20,33,R,0.217800014907,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.51618152253,0.432419914134,-0.160788059096,-0.454084064453,-0.0507893269984,-0.00729063446961,-0.780295292411,0.66681579479,0.464036934978,-0.143593017347,-0.443766401805
WhiWhi4522M,Site2,20,49,R,0.250064743224,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.546978496653,0.541006712939,-0.165408910001,-0.505118156991,-0.134075978643,0.0984018541425,-0.731283017779,0.762694754173,0.448677913779,-0.293099487562,-0.451318877681
WhiWhi4522M,Site2,20,66,R,0.22728637868,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.481694981496,0.487384649852,-0.12295838899,-0.413394730252,-0.216037058408,0.259628905461,-0.688750831377,0.670970166628,0.413531169438,-0.265363024119,-0.368475775529
WhiWhi4522M,Site2,20,82,R,0.165677006708,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.276878395371,0.421614116296,-0.139853823567,-0.332712556959,-0.217925071836,0.367818507458,-0.489822164209,0.468440884426,0.336689283324,-0.307045754492,-0.358974599172
WhiWhi4522M,Site2,20,99,R,0.060882635945,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0175612244228,0.153683135276,-0.0400354360652,-0.107357335798,-0.202234614174,0.326933165311,-0.156266169781,0.102323194797,0.163366597799,-0.0999814092519,-0.0816385382295
WhiWhi4522M,Site2,20,116,R,0.121527224099,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0494021398496,0.226859317591,-0.0179662115094,-0.1137485671,-0.317192112936,0.571082641139,-0.288674027072,0.19929415294,0.234874749118,-0.175838009387,-0.0240087323731
WhiWhi4522M,Site2,20,132,R,0.133646229074,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.288008029547,0.339578080787,-0.0255460208785,-0.154443277192,-0.245412668321,0.46597372221,-0.398670001959,0.371716970497,0.293827524131,-0.266633407063,-0.105174585959
WhiWhi4522M,Site2,20,149,R,0.122175476656,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.29604151722,0.385212575168,0.0215277344341,-0.22336304009,-0.173644963459,0.383514718405,-0.377192926086,0.384679915881,0.213315381328,-0.310084941856,-0.0957383104432
WhiWhi4522M,Site2,20,165,R,0.0856716306272,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.120534660826,0.349807829028,-0.0188945517622,-0.16709961619,-0.188215589218,0.319542295772,-0.255127043218,0.224379176915,0.143554382216,-0.267246191123,-0.127059772059
WhiWhi4522M,Site2,20,182,R,0.0324761961448,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.0564665429818,0.169885466335,-0.00733331523806,-0.107636137055,-0.0232923340144,0.136412083907,-0.112648214474,0.112861691253,0.0239713411442,-0.112492055462,-0.0696972727848
WhiWhi4522M,Site2,21,0,R,0.0767997702887,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.140963979418,0.185276535152,-0.17113458154,-0.241509882729,-0.162207736083,0.159720154002,-0.134022333487,0.313916864436,0.0254110524138,-0.151406116993,-0.243857958692
WhiWhi4522M,Site2,21,16,R,0.134625961203,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.306800195623,0.294155993351,-0.241720028562,-0.401599056582,-0.0793329404328,0.0627047295832,-0.279966275398,0.501041122274,0.0690406308864,-0.189626394267,-0.379080034894
WhiWhi4522M,Site2,21,33,R,0.2394826257,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.599779091227,0.558050634311,-0.238648114804,-0.571044064834,0.0377694329659,-0.055283382314,-0.605396495651,0.760502477884,0.331290547252,-0.252612890473,-0.542454053764
WhiWhi4522M,Site2,21,49,R,0.190737180531,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.374068436223,0.531035371404,-0.119243724688,-0.392363676706,-0.189862906984,0.166342559937,-0.515808398932,0.624021957084,0.260142268025,-0.285256185711,-0.355877252559
WhiWhi4522M,Site2,21,66,R,0.179283085385,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.315109429624,0.526012140353,-0.196840540682,-0.335589023024,-0.299387011499,0.329716653843,-0.479100883379,0.570593283784,0.285876534893,-0.222841166852,-0.312943955251
WhiWhi4522M,Site2,21,82,R,0.0736045247992,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.0621212450497,0.257919845182,-0.171449012602,-0.157526620881,-0.100176722023,0.326372180069,-0.181505344208,0.210718300625,0.0859297360138,-0.188468800922,-0.205673947884
WhiWhi4522M,Site2,21,99,R,0.0439068395182,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.0724019992735,0.120925950977,-0.15243722307,-0.168978194459,-0.00991356267387,0.180542699887,-0.0770316023149,0.141120703595,0.00305641171195,-0.0687642400873,-0.154895210394
WhiWhi4522M,Site2,21,116,R,0.0650342423951,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.105978594052,0.129450248192,-0.120877395267,-0.18033217744,-0.166322552718,0.261258842127,-0.0559032688276,0.279808156437,-0.00990265784059,-0.0974247000996,-0.162744416732
WhiWhi4522M,Site2,21,132,R,0.118052746716,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.232741469612,0.203308004676,-0.235011833097,-0.279370966687,-0.229204403885,0.153271786035,-0.144646659251,0.487911071278,0.0152185585927,-0.102791225395,-0.270524266956
WhiWhi4522M,Site2,21,149,R,0.119125012897,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.266777257504,0.263831395253,-0.246578896973,-0.322639675399,-0.183842262497,0.168250570467,-0.174697252784,0.49358454636,0.0517012377224,-0.135556761847,-0.273049624566
WhiWhi4522M,Site2,21,165,R,0.146732183173,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.361993313699,0.251925587112,-0.274697682363,-0.311471132159,-0.0927466498351,0.12983404445,-0.167702119635,0.60015122979,0.0198145250556,-0.138852590228,-0.355435907909
WhiWhi4522M,Site2,21,182,R,0.127218692612,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.428577085409,0.173022587574,-0.296982861577,-0.239979553513,0.0359784986846,-0.0426546688633,-0.219881109779,0.564008134799,-0.0123393177581,-0.0870844409635,-0.359305889681
WhiWhi4522M,Site2,22,0,R,0.104473259546,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.232235493861,0.263866360698,-0.0570137407784,-0.238727127764,-0.254298889445,0.264607894495,-0.342979374269,0.362146557819,0.291467019008,-0.116118369616,-0.15761749916
WhiWhi4522M,Site2,22,16,R,0.155891299064,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.42636972916,0.332402654755,-0.121507903242,-0.355659897906,-0.100453212035,0.0827794665187,-0.605402925076,0.520313614109,0.420689482212,-0.0904552424642,-0.337624887531
WhiWhi4522M,Site2,22,33,R,0.237738163452,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.502568090942,0.568683898727,-0.154000850336,-0.529853654184,-0.0586975892474,-0.0183516717592,-0.764555709096,0.667738972942,0.50869563975,-0.263342017272,-0.430282346341
WhiWhi4522M,Site2,22,49,R,0.248523466918,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.526858248587,0.58873897259,-0.162316860437,-0.493723757858,-0.102370368252,0.0333010044186,-0.753753497801,0.723584631688,0.475788344948,-0.282441761451,-0.406560917036
WhiWhi4522M,Site2,22,66,R,0.283769940042,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.580816618361,0.573709846391,-0.188986190662,-0.541644770199,-0.131775819611,0.0995446661856,-0.792358254722,0.812678459861,0.511198649491,-0.284373936508,-0.467942177903
WhiWhi4522M,Site2,22,82,R,0.218064736705,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.566735093804,0.485336568795,-0.202996409778,-0.503255267324,-0.0969956895494,0.187314849092,-0.6856993398,0.706746114695,0.452504830646,-0.293908184622,-0.410723042613
WhiWhi4522M,Site2,22,99,R,0.0786273713969,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.216972556591,0.248844823454,-0.119764658702,-0.270736344822,-0.0986569765596,0.202679487228,-0.326504289866,0.289740434135,0.289041076485,-0.180138858478,-0.128323903781
WhiWhi4522M,Site2,22,116,R,0.122668394956,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.253444017554,0.303058675637,-0.131625602151,-0.340943772888,-0.188284407604,0.320844570086,-0.386151505454,0.425389468767,0.318437880294,-0.290783916932,-0.241427021688
WhiWhi4522M,Site2,22,132,R,0.173516645467,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.387513348047,0.420474131707,-0.220146482003,-0.429075034668,-0.188235518666,0.26848840104,-0.498148844023,0.577526355806,0.323829150212,-0.271006618742,-0.431413319168
WhiWhi4522M,Site2,22,149,R,0.161818208136,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.431072456173,0.423587323356,-0.178378245205,-0.412137486848,-0.159919528234,0.185052238793,-0.509819257979,0.622472381217,0.336068857007,-0.313875118358,-0.390139707797
WhiWhi4522M,Site2,22,165,R,0.123446313988,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.322996019053,0.378762215702,-0.165803282406,-0.344109354657,-0.033960763516,0.120028153732,-0.48451680459,0.44333815437,0.287289296064,-0.246914390061,-0.332857176973
WhiWhi4522M,Site2,22,182,R,0.0999664886126,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.260110309336,0.295591776529,-0.161731541707,-0.333200801494,0.127170302764,-0.033609368965,-0.437860877657,0.345050732648,0.204725074439,-0.252450290367,-0.335748401392
WhiWhi4522M,Site2,23,0,R,0.066033876044,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.0647462381333,0.248905407006,-0.143304791318,-0.210724577322,-0.114595164787,0.194185245059,-0.120154970712,0.204855047963,0.0609077709966,-0.0804552127787,-0.156956218554
WhiWhi4522M,Site2,23,16,R,0.1062510733,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.230839640915,0.369674356621,-0.170051264701,-0.42069696244,-0.0393855099357,0.0710994047101,-0.269038358394,0.351214556173,0.211158515586,-0.123626038736,-0.26747996425
WhiWhi4522M,Site2,23,33,R,0.211966463568,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.515965997214,0.533181248673,-0.109981669377,-0.546533537958,0.176279665077,-0.153071485001,-0.73436361591,0.597789823468,0.476506860702,-0.177828491671,-0.430403372924
WhiWhi4522M,Site2,23,49,R,0.202598109165,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.429898041315,0.529629132744,-0.0761983154471,-0.372994271649,0.0984144916555,-0.0443394937294,-0.7890381615,0.562175716742,0.47817673836,-0.289494725921,-0.333154937471
WhiWhi4522M,Site2,23,66,R,0.195534615967,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.391024750541,0.45561179022,-0.147892396767,-0.354425170983,-0.18142617959,0.227251579573,-0.715636866942,0.529476512906,0.453242492799,-0.280160851248,-0.320952111846
WhiWhi4522M,Site2,23,82,R,0.0897014180593,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.18902011365,0.331643532841,-0.0782547994101,-0.219373885852,-0.0700420302149,0.319090074416,-0.273767620122,0.281632717372,0.14291032895,-0.175888880121,-0.178281479785
WhiWhi4522M,Site2,23,99,R,0.0513489034881,CMM,Call2,WhiWhi4522M_Site2_Call2_R,0.0255203485543,0.143209278732,-0.144155039173,-0.131600922402,-0.0878151038826,0.298827896736,-0.0722099532043,0.0315204075831,0.0633228400853,-0.112381004995,-0.116303415928
WhiWhi4522M,Site2,23,116,R,0.0545696618263,CMM,Call2,WhiWhi4522M_Site2_Call2_R,0.0214141935356,0.170560097138,-0.0343672160301,-0.099026037777,-0.111936087113,0.259054556493,-0.191165841371,0.100257561031,0.0878711746739,-0.0919659577815,-0.0702823731934
WhiWhi4522M,Site2,23,132,R,0.0542888098866,CMM,Call2,WhiWhi4522M_Site2_Call2_R,0.0469197509002,0.191283125084,-0.0189863927282,-0.0783728071265,-0.203445234819,0.260764669303,-0.203401134776,0.11184544888,0.161054401789,-0.0979772075263,0.00344509860511
WhiWhi4522M,Site2,23,149,R,0.0475991611358,CMM,Call2,WhiWhi4522M_Site2_Call2_R,0.0185006460479,0.203363840159,-0.0460011452261,-0.115608118526,-0.151246360563,0.221824543786,-0.180910823408,0.0823790619602,0.131332465969,-0.153327446583,-0.0767677027334
WhiWhi4522M,Site2,23,165,R,0.0674287760337,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.140662855793,0.174268170428,0.0528713045152,-0.162510787013,-0.0833064401006,0.148325556933,-0.347419826222,0.167371222593,0.240208312479,-0.114600624219,-0.0587767167246
WhiWhi4522M,Site2,23,182,R,0.0349044889112,CMM,Call2,WhiWhi4522M_Site2_Call2_R,-0.148221006546,0.117195649564,-0.0374946106098,-0.161275686448,0.0419881782794,-0.00915165949265,-0.199688112861,0.110236833119,0.10825688081,-0.0822516039608,-0.0923428200176
WhiWhi4522M,Site2,24,0,R,0.15204529178,?,Call2,WhiWhi4522M_Site2_Call2_R,-0.369964624381,0.273970561669,-0.159248185121,-0.329588434089,-0.141979398852,0.148862445227,-0.568970407066,0.513862566304,0.437668993771,-0.0463414076467,-0.359420808792
